zipcode,lat,lng,state,city,avg2019,avg2020
7430,41.083159,-74.185895,NJ,Mahwah Township,495443.5833,499359.0833
46970,40.760125,-86.061471,IN,Peru,76585.91667,80220.83333
8002,39.931978,-75.027557,NJ,Cherry Hill Township,241658.4167,255751.5
98597,46.844426,-122.492804,WA,Yelm,292215.5,331941.6667
10708,40.938267,-73.829922,NY,Eastchester,714142.3333,709038.9167
61938,39.484141,-88.374771,IL,Mattoon,79602.16667,76661.41667
20653,38.23631,-76.432886,MD,Lexington Park,261497.25,273066.5
60156,42.203613,-88.320701,IL,Lake in the Hills,234196.6667,240282.8333
48503,42.999923,-83.708864,MI,Flint,36269.16667,39652.25
19107,39.951735,-75.158654,PA,Philadelphia,321629.75,325327.0833
11803,40.7817,-73.473035,NY,Plainview,631505.75,638629.75
40160,37.812813,-85.93137,KY,Radcliff,135462.8333,142944.5833
48327,42.636933,-83.409987,MI,Waterford,195628.1667,206842.0833
34654,28.294894,-82.628238,FL,New Port Richey,200163.5,216137.25
92301,34.585234,-117.453724,CA,Adelanto,234964.3333,248416
76126,32.63587,-97.503481,TX,Benbrook,244103.25,255572.9167
8060,40.007737,-74.790088,NJ,Mt Holly Township,228117.8333,238955.25
7006,40.851187,-74.282865,NJ,West Caldwell,558096.4167,557194.9167
48075,42.462064,-83.230398,MI,Southfield,172897.0833,183642.3333
39350,32.796469,-89.125241,MS,Philadelphia,103036.4167,103761.8333
61244,41.522559,-90.390822,IL,East Moline,108268.9167,109198.9167
45406,39.784214,-84.24108,OH,Dayton,43585,51909.83333
98311,47.631197,-122.631017,WA,Bremerton,344824.0833,377935.9167
33805,28.1007,-81.908334,FL,Lakeland,136785.4167,150259.5
28112,34.889925,-80.549548,NC,Monroe,200499.1667,211674.75
95503,40.738322,-124.107619,CA,Eureka,313847.1667,323673.3333
42066,36.732532,-88.639882,KY,Mayfield,93147.66667,92769
30297,33.615841,-84.373002,GA,Forest Park,84102.66667,99928.33333
74701,34.006822,-96.378921,OK,Durant,116459.6667,123798.9167
63104,38.611126,-90.214086,MO,Saint Louis,235996.6667,249816.5
73044,35.859563,-97.422527,OK,Guthrie,167467.3333,173954.5833
54501,45.657611,-89.349282,WI,Rhinelander,145421,149298.3333
94801,37.952844,-122.381974,CA,Richmond,550503.5,557133.4167
29403,32.8059,-79.94318,SC,Charleston,490213.6667,504188.4167
33716,27.87506,-82.648609,FL,Saint Petersburg,133679.9167,139436.9167
30577,34.552419,-83.325929,GA,Toccoa,113031.3333,117600.25
75020,33.770785,-96.604061,TX,Denison,138350.4167,148605.0833
33584,28.005479,-82.2943,FL,Seffner,215090.1667,226583.8333
66223,38.863482,-94.668479,KS,Overland Park,341878.75,353148.5
35749,34.822236,-86.75782,AL,Harvest,190673.6667,211899.25
36801,32.694763,-85.395626,AL,Opelika,173773.4167,179837.5833
21114,39.009641,-76.68422,MD,Crofton,365353.1667,376896
44484,41.235857,-80.750201,OH,Warren,117808.9167,123957.1667
92604,33.690715,-117.789224,CA,Irvine,803877.8333,824895.5833
77414,28.908185,-95.868152,TX,Bay City,154268,158005.0833
7724,40.298625,-74.074178,NJ,Tinton Falls,394361.8333,411261.4167
75460,33.65554,-95.60504,TX,Paris,65832.5,67594.33333
11530,40.726854,-73.637009,NY,Garden City,876273.3333,876993.3333
30549,34.10799,-83.577448,GA,Jefferson,238844.5,251093.5833
55411,44.999009,-93.298363,MN,Minneapolis,192742,208264.8333
86404,34.59005,-114.307833,AZ,Lake Havasu City,316171.4167,345808.25
95864,38.584047,-121.375846,CA,Arden-Arcade,528608.1667,566453
70124,30.007379,-90.103919,LA,New Orleans,449238,474815.5833
79706,31.848988,-102.005075,TX,Midland,307667,299875.6667
70127,30.02365,-89.977867,LA,New Orleans,152032.25,155292.0833
77058,29.561579,-95.099626,TX,Houston,197961.9167,204121.0833
99354,46.331677,-119.299782,WA,Richland,307505.0833,322005.0833
40422,37.640997,-84.797275,KY,Danville,150388.5,150888.1667
78332,27.72486,-98.134831,TX,Alice,91088.25,94244.5
99709,64.862968,-148.164072,AK,Fairbanks,229776.5,244459.1667
24701,37.305951,-81.204941,WV,Bluefield,57658.5,58795.08333
54301,44.480778,-88.016063,WI,Allouez,153239.8333,164524.4167
76002,32.621861,-97.093485,TX,Arlington,241942.9167,252609.6667
85304,33.599739,-112.178276,AZ,Glendale,237521.5833,265206.1667
43920,40.677362,-80.594945,OH,East Liverpool,69937.25,72952.25
28443,34.445036,-77.675712,NC,Hampstead,292374.6667,306855.0833
45247,39.216693,-84.661108,OH,White Oak,208344.25,224191.4167
1013,42.154904,-72.602804,MA,Chicopee,194006,208090
4011,43.896405,-69.973436,ME,Brunswick,304331.3333,326182.3333
68105,41.240737,-95.96366,NE,Omaha,149886.3333,161680.5833
33547,27.789947,-82.135828,FL,Riverview,335328.5,344509.6667
94612,37.8088,-122.269196,CA,Oakland,690283.9167,711610
80130,39.530958,-104.923416,CO,Highlands Ranch,516043.3333,535912.0833
30504,34.271989,-83.891026,GA,Gainesville,221090.9167,233631.0833
30260,33.584687,-84.327348,GA,Morrow,124598.3333,138871.1667
47331,39.624084,-85.157338,IN,Connersville,80840.5,83512.25
22032,38.819046,-77.290301,VA,Fairfax,612248.75,645621.3333
52241,41.699578,-91.595951,IA,Coralville,255980.25,257555.4167
14607,43.150776,-77.586432,NY,Rochester,204740.75,220804.8333
86305,34.864326,-112.911764,AZ,Prescott,461846.1667,495465.5
27262,35.963132,-80.041654,NC,High Point,113390.5833,123928.9167
94589,38.18735,-122.224074,CA,Vallejo,407445.5833,420782.1667
44112,41.535841,-81.574143,OH,East Cleveland,37443,40146.41667
44137,41.409295,-81.562526,OH,Maple Heights,67273.83333,76307.25
86403,34.480257,-114.348504,AZ,Lake Havasu City,245833.5833,269217.5
6002,41.84493,-72.740951,CT,Bloomfield,210125.1667,218342
8204,38.971087,-74.920979,NJ,Cape May,363247.3333,394208.25
63379,39.001027,-90.995571,MO,Troy,193834.3333,203862.0833
84102,40.76025,-111.864386,UT,Salt Lake City,418251.9167,447153.5833
72104,34.342042,-92.821803,AR,Malvern,84793.91667,87461.5
36582,30.509877,-88.173001,AL,Theodore,131103.4167,139243.5833
84414,41.321964,-111.976133,UT,North Ogden,335837.25,365369.6667
33782,27.859631,-82.708145,FL,Pinellas Park,175444.3333,191525.1667
95405,38.437114,-122.665993,CA,Santa Rosa,602253.8333,619253.4167
6114,41.740854,-72.670695,CT,Hartford,135626.3333,144196.6667
11542,40.872605,-73.628622,NY,Glen Cove,589814.75,599479.4167
37138,36.244014,-86.609391,TN,Nashville,256352.25,270732.0833
1854,42.649481,-71.348229,MA,Lowell,300578.5833,321596.9167
93654,36.658709,-119.401274,CA,Reedley,239006,252943.0833
27312,35.756405,-79.209789,NC,Pittsboro,337509.9167,356739
20601,38.613372,-76.851612,MD,Waldorf,314954.4167,326754.3333
47803,39.466092,-87.307322,IN,Terre Haute,113408.9167,117570.5833
19977,39.298946,-75.546122,DE,Smyrna,256024.0833,269724.0833
76086,32.754964,-97.791085,TX,Weatherford,179850.0833,188206.6667
39601,31.56308,-90.471262,MS,Brookhaven,115681.4167,119616.8333
33602,27.95353,-82.457113,FL,Tampa,356657.9167,374202.5833
36867,32.495317,-85.024588,AL,Phenix City,106300.8333,111997
27549,36.101663,-78.232233,NC,Louisburg,175800,184595.8333
17408,39.928859,-76.79935,PA,Shiloh,187029.9167,196260.75
21286,39.411836,-76.573235,MD,Towson,315759.4167,318236.75
27260,35.954467,-79.987882,NC,High Point,58244.91667,65112.66667
29488,32.906763,-80.672836,SC,Walterboro,115656.5833,118399
20853,39.101713,-77.094562,MD,Olney,476891.5833,489778.75
91932,32.573755,-117.120872,CA,Imperial Beach,602995.5,632628.5833
59808,46.971063,-114.111212,MT,Missoula,338736.75,365534.75
80439,39.634422,-105.440245,CO,Evergreen,650436.1667,677160.4167
16510,42.108991,-79.954821,PA,Erie,123491.3333,129059.6667
28739,35.256111,-82.543709,NC,Hendersonville,287724,303792.25
75119,32.325881,-96.588238,TX,Ennis,178523.5,186244.5833
71202,32.399905,-92.05655,LA,Monroe,42904.83333,42704.58333
91303,34.198292,-118.600913,CA,Los Angeles,530121.5833,571680
33470,26.729431,-80.319858,FL,Loxahatchee Groves,377475.4167,392721.8333
97015,45.413524,-122.536758,OR,Clackamas,434798.4167,452055.25
10952,41.111118,-74.07854,NY,Ramapo,681327.8333,671706.9167
98074,47.622542,-122.04421,WA,Sammamish,949184.3333,1020808.5
17406,40.014709,-76.640873,PA,Springettsbury Township,177882,186423.3333
79118,35.106367,-101.739911,TX,Amarillo,179795.9167,185629.25
80238,39.771649,-104.882471,CO,Denver,638091.5833,652973.5833
57105,43.520296,-96.735607,SD,Sioux Falls,190908.0833,201122.3333
91324,34.238208,-118.55029,CA,Los Angeles,637286.5833,684127.0833
77062,29.573552,-95.130613,TX,Houston,236001,243945.3333
14216,42.949615,-78.861119,NY,Buffalo,216984.5,227683.25
92394,34.556111,-117.353632,CA,Victorville,261973.75,279494.1667
60467,41.60186,-87.887323,IL,Orland Park,350956.6667,356050.6667
46845,41.211995,-85.108804,IN,Fort Wayne,260004.4167,276931.75
98008,47.605797,-122.099118,WA,Bellevue,843056.75,909067.1667
17057,40.193562,-76.724573,PA,Lower Swatara Township,154209.25,163416.8333
37148,36.566636,-86.495247,TN,Portland,197261.3333,203215.9167
11741,40.794895,-73.070328,NY,Town of Islip,423391,444652
3051,42.760508,-71.409494,NH,Hudson,325246.5,348530
2050,42.115139,-70.710331,MA,Marshfield,478907.1667,507157.75
70363,29.538288,-90.704647,LA,Houma,135297.25,137518.3333
91740,34.119367,-117.855054,CA,Glendora,554525,587605.9167
45237,39.193038,-84.45226,OH,Cincinnati,119953.25,134816.9167
19150,40.072495,-75.171824,PA,Philadelphia,194919.9167,202795.8333
19607,40.291483,-75.944791,PA,Cumru Township,164401.75,174681.5833
39443,31.716721,-89.078154,MS,Laurel,120007,122351.9167
92011,33.107582,-117.292182,CA,Carlsbad,965307.9167,1018164.333
33444,26.458903,-80.079637,FL,Delray Beach,285248,301122.8333
33544,28.254039,-82.366223,FL,Wesley Chapel,283890.25,295530.25
34212,27.497814,-82.408401,FL,Bradenton,353956.4167,364442.3333
10566,41.289483,-73.916847,NY,Peekskill,333500.9167,354985.8333
48036,42.597045,-82.913144,MI,Clinton,184682.5833,195354.5833
30291,33.575891,-84.543792,GA,Union City,145041.8333,158960
53027,43.317984,-88.372522,WI,Hartford,236659.3333,251640.75
98406,47.264107,-122.512591,WA,Tacoma,423407.25,462135.75
77076,29.860021,-95.382184,TX,Houston,139028.0833,153050.25
64081,38.907046,-94.403932,MO,Lees Summit,277105.5,291635.75
20105,38.95306,-77.60278,VA,Aldie,655813.5833,690472.8333
32413,30.3103,-85.905314,FL,Panama City Beach,313575,334674.3333
66208,38.997529,-94.628369,KS,Prairie Village,327112.4167,340346.5
44138,41.373654,-81.923254,OH,Olmsted Falls,184458.9167,194505.0833
98199,47.651371,-122.407349,WA,Seattle,969128.4167,1027410.667
89801,41.247991,-115.761405,NV,Elko,310639.5833,305103.5
8088,39.851467,-74.693412,NJ,Southampton Township,268601.6667,283075.6667
28613,35.737687,-81.207681,NC,Conover,161176.3333,174492.75
41071,39.071805,-84.485118,KY,Newport,126723,139538.75
93060,34.402343,-119.094824,CA,Santa Paula,457154.3333,479592.4167
46158,39.579356,-86.373602,IN,Mooresville,196592.4167,209226.0833
27607,35.813106,-78.721175,NC,Raleigh,447039.0833,460561.25
17078,40.287452,-76.58108,PA,Palmyra,217305.6667,228018.9167
11412,40.698095,-73.758986,NY,New York,537979,549937.6667
55420,44.835969,-93.277176,MN,Bloomington,266502.8333,281894.25
90272,34.08746,-118.544232,CA,Los Angeles,3243327.667,3241901
11361,40.764191,-73.772775,NY,New York,876112.6667,852490.9167
91504,34.204568,-118.326365,CA,Burbank,839771.0833,886659.5833
60172,41.97985,-88.089628,IL,Roselle,262532.25,268680.4167
11725,40.840492,-73.280815,NY,Commack,539938.5833,561291.5
98292,48.216792,-122.31439,WA,Stanwood,446021.5833,483093
72118,34.840468,-92.326035,AR,North Little Rock,87691.83333,93464.75
35404,33.215157,-87.483406,AL,Tuscaloosa,121126.25,124556.1667
98671,45.61442,-122.238447,WA,Washougal,416163,439659.5833
14228,43.044371,-78.777335,NY,Town Of Amherst,215912.25,227781.8333
72301,35.144685,-90.189236,AR,West Memphis,72979.33333,75696.33333
98055,47.446982,-122.201521,WA,Renton,428610.4167,473158.3333
8638,40.254018,-74.763385,NJ,Ewing Township,149523.5,168770.1667
20912,38.981606,-77.001161,MD,Takoma Park,562588.4167,576150.75
71909,34.643688,-92.997552,AR,Hot Springs Village,184692.4167,194281.5833
66109,39.165351,-94.829341,KS,Kansas City,203836.0833,215411.6667
34613,28.579241,-82.568289,FL,North Weeki Wachee,185588.1667,200671.4167
77345,30.053105,-95.157943,TX,Houston,293346.6667,297939.4167
41501,37.514355,-82.508901,KY,Pikeville,74455.33333,75928.5
68107,41.210119,-95.9542,NE,Omaha,118402.0833,126590.8333
44024,41.577765,-81.192433,OH,Chardon,240298.75,248367.6667
43607,41.648634,-83.604132,OH,Toledo,37771.91667,44606.41667
95121,37.304151,-121.809869,CA,San Jose,852834.0833,899903.8333
37405,35.120403,-85.407828,TN,Chattanooga,289064.5,300190.25
95131,37.387111,-121.897417,CA,San Jose,1080797.167,1096899.583
37865,35.851094,-83.734853,TN,Seymour,202859.8333,218483.75
63043,38.729739,-90.461383,MO,Maryland Heights,179229.6667,187857.3333
45102,39.01719,-84.204345,OH,Amelia,188158.1667,198826.25
84058,40.287743,-111.727923,UT,Orem,323780.5,346742.3333
33067,26.305788,-80.223371,FL,Coral Springs,460003.4167,479787.8333
25705,38.404576,-82.360178,WV,Huntington,111294.25,113638.3333
45440,39.674725,-84.097808,OH,Kettering,200947.5833,217344.25
77033,29.66688,-95.335133,TX,Houston,117491.5833,126829
5701,43.624577,-72.910204,VT,Rutland,186274.4167,191587.1667
90062,34.003638,-118.308806,CA,Los Angeles,596968.1667,627947.6667
2186,42.241557,-71.082432,MA,Milton,729105.3333,756388.9167
78735,30.268138,-97.86919,TX,Austin,586028.1667,634050.5833
92119,32.817888,-117.031956,CA,San Diego,615560,659660.5833
48009,42.544048,-83.217653,MI,Birmingham,525491.5833,539048.75
44446,41.189561,-80.749296,OH,Niles,74464.5,79351.33333
91302,34.123305,-118.671025,CA,Calabasas,1378982.417,1432983.75
3867,43.303528,-70.988238,NH,Rochester,221879.75,236446.5
98407,47.290365,-122.517747,WA,Tacoma,432002.0833,472749.3333
46208,39.819111,-86.171089,IN,Indianapolis,109366.5,122984.5
48083,42.557021,-83.116859,MI,Troy,252502.3333,260159.1667
29303,34.995627,-81.9604,SC,Spartanburg,108791.75,117579.5
91915,32.623185,-116.949053,CA,Chula Vista,542609.8333,583989.5833
29016,34.20251,-80.997,SC,Blythewood,252739.5,262892.6667
46052,40.042907,-86.456535,IN,Lebanon,165889.5,177224.4167
45066,39.551158,-84.224353,OH,Springboro,279774.3333,298916.4167
90713,33.847989,-118.112601,CA,Lakewood,597755.8333,638794.9167
6451,41.541906,-72.823409,CT,Meriden,176153.4167,184256.75
28352,34.767842,-79.45173,NC,Laurinburg,80267.5,82265.25
98166,47.451576,-122.352986,WA,Burien,586337.0833,630366.75
1867,42.535183,-71.105423,MA,Reading,622932.6667,645967.5
14220,42.845738,-78.822076,NY,Buffalo,139707.6667,152400.5833
14623,43.087349,-77.641862,NY,Town Of Henrietta,144917.8333,152470.75
20705,39.049423,-76.900362,MD,Beltsville,347395.0833,360667.9167
98028,47.755665,-122.248061,WA,Kenmore,679629.5,726515
22406,38.399767,-77.54731,VA,Fredericksburg,369633.8333,386903.6667
90680,33.801191,-117.994904,CA,Stanton,518577.0833,546466.5833
98104,47.601884,-122.329459,WA,Seattle,626246.3333,643794.5833
44406,41.01088,-80.770396,OH,Canfield,205146.3333,210788.5
97470,43.250675,-123.242413,OR,Roseburg,206159.5,220990.4167
32750,28.708784,-81.350801,FL,Longwood,263266,278484.0833
34103,26.193911,-81.806496,FL,Naples,719347.4167,736457.6667
64052,39.073415,-94.450236,MO,Independence,100507.3333,108691.0833
18944,40.389293,-75.234442,PA,Perkasie,338397,353337.5
17044,40.577237,-77.594258,PA,Lewistown,88763.75,91543.41667
23324,36.799721,-76.273447,VA,Chesapeake,180599.8333,191217.8333
75662,32.384458,-94.870169,TX,Kilgore,158252.4167,148807.25
3053,42.869839,-71.387845,NH,Londonderry,356683.75,384105.25
30125,34.000316,-85.276531,GA,Cedartown,98373.83333,102409.4167
79932,31.874964,-106.607988,TX,El Paso,192363.5833,199997.0833
61021,41.827392,-89.479188,IL,Dixon,100021.9167,99671.25
76034,32.891787,-97.149641,TX,Colleyville,575821,590602.0833
10471,40.898868,-73.903328,NY,New York,796419.25,824175.5833
33569,27.846464,-82.28863,FL,Riverview,256961.0833,266533.5833
97140,45.35308,-122.865845,OR,Sherwood,462541.5,482523.5
3833,42.978415,-70.987522,NH,Exeter,390670.5,409634.5
85303,33.532699,-112.221063,AZ,Glendale,210063,237656.8333
37914,35.983165,-83.795797,TN,Knoxville,134229.9167,152423
47250,38.815317,-85.351135,IN,Madison,133866.5,139042.6667
6877,41.310803,-73.499837,CT,Ridgefield,606626,608427.25
49037,42.330097,-85.244828,MI,Battle Creek,69401.25,77833.75
32763,28.941297,-81.296816,FL,Orange City,176021.1667,188455.4167
80212,39.772047,-105.048027,CO,Denver,578811.4167,599281.6667
33127,25.813175,-80.205808,FL,Miami,280091.5,297543.4167
84094,40.571875,-111.862136,UT,Sandy,363299.25,390033.5
98664,45.61951,-122.577179,WA,Vancouver,329412.5,352095.25
22150,38.772863,-77.186523,VA,Springfield,492573.5,521459.5
97239,45.489938,-122.690453,OR,Portland,573494.1667,585692.8333
98178,47.499387,-122.243852,WA,Bryn Mawr-Skyway,473746.0833,514848.0833
35022,33.322849,-86.971458,AL,Bessemer,187349.3333,199803.6667
33150,25.85219,-80.207174,FL,Miami,248282,268466.1667
99224,47.65241,-117.526046,WA,Spokane,355130.5833,389752.0833
6610,41.209283,-73.164603,CT,Bridgeport,181112.5833,195340.0833
60466,41.477816,-87.683188,IL,Park Forest,84284.41667,90958.16667
94621,37.748272,-122.216825,CA,Oakland,455788,484588.3333
22182,38.938421,-77.27552,VA,Vienna,884949,913700.4167
60538,41.726871,-88.338195,IL,Montgomery,206192,209386.6667
82718,43.878837,-105.621622,WY,Gillette,302050.25,306682.1667
43623,41.702956,-83.650077,OH,Toledo,129027.4167,138855.3333
64130,39.033683,-94.540754,MO,Kansas City,45120,49286.25
8619,40.242301,-74.696408,NJ,Hamilton Township,246234.4167,255611
98532,46.62629,-123.052671,WA,Chehalis,189737.9167,207832.8333
64836,37.189255,-94.279255,MO,Carthage,123662.3333,149759.25
11763,40.826582,-72.98405,NY,Medford,346481.6667,370017.5833
28120,35.328685,-81.026385,NC,Mount Holly,215466.1667,228784.0833
48371,42.84097,-83.291531,MI,Oxford,289143.3333,301896.5833
19428,40.080337,-75.300461,PA,Conshohocken,340893.25,355362.3333
60560,41.60822,-88.429346,IL,Yorkville,247686,251360.6667
75455,33.21622,-94.979111,TX,Mount Pleasant,129149.4167,132386.5
99203,47.628641,-117.402997,WA,Spokane,332948.3333,369754.1667
45242,39.242803,-84.352996,OH,Blue Ash,356489.9167,368597.25
95358,37.612612,-121.108568,CA,Modesto,294237.6667,315148.75
77803,30.681053,-96.386067,TX,Bryan,127259.9167,137565.0833
17015,40.177826,-77.229536,PA,South Middleton Township,236493.1667,246144.25
2180,42.474208,-71.097665,MA,Stoneham,567744.1667,581985.9167
78211,29.34255,-98.570024,TX,San Antonio,106188.1667,111517.75
39501,30.382966,-89.102426,MS,Gulfport,74132.58333,80888
33480,26.686371,-80.042626,FL,Palm Beach,781073.3333,797253.3333
94580,37.675731,-122.133017,CA,San Lorenzo,663494,705025.3333
45224,39.201067,-84.53169,OH,Cincinnati,132389.1667,143989.3333
52245,41.672865,-91.512158,IA,Iowa City,245227.6667,246409.75
22043,38.900858,-77.19588,VA,Falls Church,685047.0833,718649.5833
37774,35.72913,-84.358961,TN,Loudon,279488.5,290069.9167
71303,31.281321,-92.547344,LA,Alexandria,194011,193250.5833
60013,42.223439,-88.235506,IL,Cary,237523.6667,241413.4167
84105,40.738309,-111.859559,UT,Salt Lake City,512426.3333,544299.4167
85388,33.602322,-112.432071,AZ,Surprise,269636.8333,296080.3333
73064,35.368764,-97.746556,OK,Mustang,179865.6667,189206.5
49428,42.920205,-85.838844,MI,Jenison,222035.5833,237429.25
77478,29.620312,-95.605693,TX,Sugar Land,314320.8333,320447.9167
22485,38.277049,-77.162769,VA,King George,300221.5,308821.25
72901,35.366187,-94.416458,AR,Fort Smith,88000.25,93384.25
53045,43.058889,-88.15252,WI,Brookfield,352201.3333,369753.25
97754,44.15964,-120.585505,OR,Prineville,241137.6667,255424
2879,41.424019,-71.534277,RI,South Kingstown,403676.3333,431705.8333
49601,44.245955,-85.510205,MI,Cadillac,132750.4167,134264.0833
94704,37.866536,-122.257996,CA,Berkeley,1167999.083,1214493.083
48204,42.365812,-83.142935,MI,Detroit,26964.08333,28863.58333
